,sex,country,year,age,generation,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($) ,gdp_per_capita ($)
25739,male,France,1986,75+ years,G.I. Generation,1465.0,1207600.0,121.32,,771470783218.0,14940.0
25740,male,France,1987,15-24 years,Generation X,641.0,4370700.0,14.67,,934173305686.0,17999.0
25741,male,France,1987,25-34 years,Boomers,1369.0,4211300.0,32.51,,934173305686.0,17999.0
25742,male,France,1987,35-54 years,Silent,2855.0,6973100.0,40.94,,934173305686.0,17999.0
25743,male,France,1987,5-14 years,Generation X,33.0,3752400.0,0.88,,934173305686.0,17999.0
25744,male,France,1987,55-74 years,G.I. Generation,2198.0,4576100.0,48.03,,934173305686.0,17999.0
25745,male,France,1987,75+ years,G.I. Generation,1491.0,1314800.0,113.4,,934173305686.0,17999.0
25746,male,France,1988,15-24 years,Generation X,606.0,4362100.0,13.89,,1018847043277.0,19534.0
25747,male,France,1988,25-34 years,Boomers,1371.0,4219800.0,32.49,,1018847043277.0,19534.0
25748,male,France,1988,35-54 years,Silent,2752.0,7066300.0,38.95,,1018847043277.0,19534.0
25749,male,France,1988,5-14 years,Generation X,23.0,3707800.0,0.62,,1018847043277.0,19534.0
25750,male,France,1988,55-74 years,G.I. Generation,2012.0,4614700.0,43.6,,1018847043277.0,19534.0
25751,male,France,1988,75+ years,G.I. Generation,1470.0,1348100.0,109.04,,1018847043277.0,19534.0
25752,male,France,1989,15-24 years,Generation X,681.0,4323100.0,15.75,,1025211803414.0,19558.0
25753,male,France,1989,25-34 years,Boomers,1366.0,4238300.0,32.23,,1025211803414.0,19558.0
25754,male,France,1989,35-54 years,Silent,2731.0,7163600.0,38.12,,1025211803414.0,19558.0
25755,male,France,1989,5-14 years,Generation X,23.0,3684000.0,0.62,,1025211803414.0,19558.0
25756,male,France,1989,55-74 years,G.I. Generation,2066.0,4663000.0,44.31,,1025211803414.0,19558.0
25757,male,France,1989,75+ years,G.I. Generation,1476.0,1376800.0,107.21,,1025211803414.0,19558.0
25758,male,France,1990,15-24 years,Generation X,607.0,4318400.0,14.06,779.0,1269179616914.0,23968.0
25759,male,France,1990,25-34 years,Boomers,1314.0,4289900.0,30.63,779.0,1269179616914.0,23968.0
25760,male,France,1990,35-54 years,Silent,2816.0,7267500.0,38.75,779.0,1269179616914.0,23968.0
25761,male,France,1990,5-14 years,Generation X,14.0,3705600.0,0.38,779.0,1269179616914.0,23968.0
25762,male,France,1990,55-74 years,G.I. Generation,1986.0,4746800.0,41.84,779.0,1269179616914.0,23968.0
25763,male,France,1990,75+ years,G.I. Generation,1441.0,1360900.0,105.89,779.0,1269179616914.0,23968.0
25764,male,France,1991,15-24 years,Generation X,639.0,4254000.0,15.02,,1269276828276.0,23821.0
25765,male,France,1991,25-34 years,Boomers,1346.0,4308800.0,31.24,,1269276828276.0,23821.0
25766,male,France,1991,35-54 years,Boomers,2870.0,7380300.0,38.89,,1269276828276.0,23821.0
25767,male,France,1991,5-14 years,Millenials,9.0,3734900.0,0.24,,1269276828276.0,23821.0
25768,male,France,1991,55-74 years,Silent,2048.0,4856900.0,42.17,,1269276828276.0,23821.0
25769,male,France,1991,75+ years,G.I. Generation,1309.0,1318500.0,99.28,,1269276828276.0,23821.0
25770,male,France,1992,15-24 years,Generation X,589.0,4210800.0,13.99,,1401465923172.0,26136.0
25771,male,France,1992,25-34 years,Boomers,1400.0,4320300.0,32.41,,1401465923172.0,26136.0
25772,male,France,1992,35-54 years,Boomers,3029.0,7502100.0,40.38,,1401465923172.0,26136.0
25773,male,France,1992,5-14 years,Millenials,19.0,3751400.0,0.51,,1401465923172.0,26136.0
25774,male,France,1992,55-74 years,Silent,2077.0,4952400.0,41.94,,1401465923172.0,26136.0
25775,male,France,1992,75+ years,G.I. Generation,1328.0,1285400.0,103.31,,1401465923172.0,26136.0
25776,male,France,1993,15-24 years,Generation X,756.0,4162000.0,18.16,,1322815612694.0,24521.0
25777,male,France,1993,25-34 years,Boomers,1458.0,4331900.0,33.66,,1322815612694.0,24521.0
25778,male,France,1993,35-54 years,Boomers,3210.0,7621500.0,42.12,,1322815612694.0,24521.0
25779,male,France,1993,5-14 years,Millenials,26.0,3767600.0,0.69,,1322815612694.0,24521.0
25780,male,France,1993,55-74 years,Silent,2100.0,5032900.0,41.73,,1322815612694.0,24521.0
25781,male,France,1993,75+ years,G.I. Generation,1311.0,1265300.0,103.61,,1322815612694.0,24521.0
25782,male,France,1994,15-24 years,Generation X,663.0,4113400.0,16.12,,1393982750473.0,25697.0
25783,male,France,1994,25-34 years,Boomers,1456.0,4334000.0,33.59,,1393982750473.0,25697.0
25784,male,France,1994,35-54 years,Boomers,3310.0,7746900.0,42.73,,1393982750473.0,25697.0
25785,male,France,1994,5-14 years,Millenials,15.0,3772200.0,0.4,,1393982750473.0,25697.0
25786,male,France,1994,55-74 years,Silent,2194.0,5097900.0,43.04,,1393982750473.0,25697.0
25787,male,France,1994,75+ years,G.I. Generation,1234.0,1262200.0,97.77,,1393982750473.0,25697.0
25788,male,France,1995,15-24 years,Generation X,622.0,4081100.0,15.24,825.0,1601094756210.0,29363.0
25789,male,France,1995,25-34 years,Generation X,1397.0,4337200.0,32.21,825.0,1601094756210.0,29363.0
25790,male,France,1995,35-54 years,Boomers,3198.0,7887100.0,40.55,825.0,1601094756210.0,29363.0
25791,male,France,1995,5-14 years,Millenials,22.0,3751400.0,0.59,825.0,1601094756210.0,29363.0
25792,male,France,1995,55-74 years,Silent,2067.0,5066300.0,40.8,825.0,1601094756210.0,29363.0
25793,male,France,1995,75+ years,G.I. Generation,1299.0,1339300.0,96.99,825.0,1601094756210.0,29363.0
25794,male,France,1996,15-24 years,Generation X,519.0,4039700.0,12.85,,1605675086550.0,29305.0
25795,male,France,1996,25-34 years,Generation X,1308.0,4348700.0,30.08,,1605675086550.0,29305.0
25796,male,France,1996,35-54 years,Boomers,3198.0,8040100.0,39.78,,1605675086550.0,29305.0
25797,male,France,1996,5-14 years,Millenials,17.0,3729800.0,0.46,,1605675086550.0,29305.0
25798,male,France,1996,55-74 years,Silent,1905.0,5025600.0,37.91,,1605675086550.0,29305.0
25799,male,France,1996,75+ years,G.I. Generation,1227.0,1406900.0,87.21,,1605675086550.0,29305.0
25800,male,France,1997,15-24 years,Generation X,534.0,3996500.0,13.36,,1452884917959.0,26394.0
25801,male,France,1997,25-34 years,Generation X,1206.0,4363600.0,27.64,,1452884917959.0,26394.0
25802,male,France,1997,35-54 years,Boomers,3224.0,8161700.0,39.5,,1452884917959.0,26394.0
25803,male,France,1997,5-14 years,Millenials,12.0,3706700.0,0.32,,1452884917959.0,26394.0
25804,male,France,1997,55-74 years,Silent,1830.0,5020300.0,36.45,,1452884917959.0,26394.0
25805,male,France,1997,75+ years,G.I. Generation,1293.0,1466200.0,88.19,,1452884917959.0,26394.0
25806,male,France,1998,15-24 years,Generation X,523.0,3962400.0,13.2,,1503108739159.0,27190.0
25807,male,France,1998,25-34 years,Generation X,1136.0,4361300.0,26.05,,1503108739159.0,27190.0
25808,male,France,1998,35-54 years,Boomers,3073.0,8206100.0,37.45,,1503108739159.0,27190.0
25809,male,France,1998,5-14 years,Millenials,10.0,3891000.0,0.26,,1503108739159.0,27190.0
25810,male,France,1998,55-74 years,Silent,1822.0,4982000.0,36.57,,1503108739159.0,27190.0
25811,male,France,1998,75+ years,G.I. Generation,1207.0,1427400.0,84.56,,1503108739159.0,27190.0
25812,male,France,1999,15-24 years,Generation X,477.0,3886319.0,12.27,,1492647560196.0,27118.0
25813,male,France,1999,25-34 years,Generation X,1103.0,4226264.0,26.1,,1492647560196.0,27118.0
25814,male,France,1999,35-54 years,Boomers,2893.0,8248737.0,35.07,,1492647560196.0,27118.0
25815,male,France,1999,5-14 years,Millenials,21.0,3836476.0,0.55,,1492647560196.0,27118.0
25816,male,France,1999,55-74 years,Silent,1744.0,4960694.0,35.16,,1492647560196.0,27118.0
25817,male,France,1999,75+ years,G.I. Generation,1189.0,1477808.0,80.46,,1492647560196.0,27118.0
25818,male,France,2000,15-24 years,Generation X,471.0,3885375.0,12.12,848.0,1362248940483.0,24648.0
25819,male,France,2000,25-34 years,Generation X,1088.0,4176771.0,26.05,848.0,1362248940483.0,24648.0
25820,male,France,2000,35-54 years,Boomers,3235.0,8355079.0,38.72,848.0,1362248940483.0,24648.0
25821,male,France,2000,5-14 years,Millenials,35.0,3817540.0,0.92,848.0,1362248940483.0,24648.0
25822,male,France,2000,55-74 years,Silent,1820.0,4982015.0,36.53,848.0,1362248940483.0,24648.0
25823,male,France,2000,75+ years,G.I. Generation,1326.0,1531239.0,86.6,848.0,1362248940483.0,24648.0
25824,male,France,2001,15-24 years,Millenials,434.0,3908716.0,11.1,,1376465324385.0,24796.0
25825,male,France,2001,25-34 years,Generation X,1075.0,4116558.0,26.11,,1376465324385.0,24796.0
25826,male,France,2001,35-54 years,Boomers,3166.0,8409778.0,37.65,,1376465324385.0,24796.0
25827,male,France,2001,5-14 years,Millenials,24.0,3799737.0,0.63,,1376465324385.0,24796.0
25828,male,France,2001,55-74 years,Silent,1755.0,5049336.0,34.76,,1376465324385.0,24796.0
25829,male,France,2001,75+ years,Silent,1206.0,1585654.0,76.06,,1376465324385.0,24796.0
25830,male,France,2002,15-24 years,Millenials,469.0,3945027.0,11.89,,1494286655374.0,26714.0
25831,male,France,2002,25-34 years,Generation X,1069.0,4093371.0,26.12,,1494286655374.0,26714.0
25832,male,France,2002,35-54 years,Boomers,3161.0,8426925.0,37.51,,1494286655374.0,26714.0
25833,male,France,2002,5-14 years,Millenials,23.0,3788047.0,0.61,,1494286655374.0,26714.0
25834,male,France,2002,55-74 years,Silent,1817.0,5181628.0,35.07,,1494286655374.0,26714.0
25835,male,France,2002,75+ years,Silent,1189.0,1639346.0,72.53,,1494286655374.0,26714.0
25836,male,France,2003,15-24 years,Millenials,495.0,3973756.0,12.46,,1840480812641.0,32656.0
25837,male,France,2003,25-34 years,Generation X,1038.0,4076309.0,25.46,,1840480812641.0,32656.0
25838,male,France,2003,35-54 years,Boomers,3379.0,8430499.0,40.08,,1840480812641.0,32656.0
25839,male,France,2003,5-14 years,Millenials,26.0,3781291.0,0.69,,1840480812641.0,32656.0
25840,male,France,2003,55-74 years,Silent,1816.0,5329819.0,34.07,,1840480812641.0,32656.0
25841,male,France,2003,75+ years,Silent,1284.0,1693303.0,75.83,,1840480812641.0,32656.0
25842,male,France,2004,15-24 years,Millenials,486.0,3997101.0,12.16,,2115742488205.0,37240.0
25843,male,France,2004,25-34 years,Generation X,947.0,4061640.0,23.32,,2115742488205.0,37240.0
25844,male,France,2004,35-54 years,Boomers,3374.0,8436959.0,39.99,,2115742488205.0,37240.0
25845,male,France,2004,5-14 years,Millenials,15.0,3782655.0,0.4,,2115742488205.0,37240.0
25846,male,France,2004,55-74 years,Silent,1800.0,5479461.0,32.85,,2115742488205.0,37240.0
25847,male,France,2004,75+ years,Silent,1233.0,1750685.0,70.43,,2115742488205.0,37240.0
25848,male,France,2005,15-24 years,Millenials,439.0,3992606.0,11.0,867.0,2196126103718.0,38420.0
25849,male,France,2005,25-34 years,Generation X,946.0,4047608.0,23.37,867.0,2196126103718.0,38420.0
25850,male,France,2005,35-54 years,Boomers,3193.0,8428642.0,37.88,867.0,2196126103718.0,38420.0
25851,male,France,2005,5-14 years,Millenials,21.0,3789200.0,0.55,867.0,2196126103718.0,38420.0
25852,male,France,2005,55-74 years,Silent,1905.0,5611154.0,33.95,867.0,2196126103718.0,38420.0
25853,male,France,2005,75+ years,Silent,1325.0,1808791.0,73.25,867.0,2196126103718.0,38420.0
25854,male,France,2006,15-24 years,Millenials,398.0,4014107.0,9.92,,2318593651988.0,40097.0
25855,male,France,2006,25-34 years,Generation X,887.0,3953119.0,22.44,,2318593651988.0,40097.0
25856,male,France,2006,35-54 years,Boomers,3139.0,8448839.0,37.15,,2318593651988.0,40097.0
25857,male,France,2006,5-14 years,Millenials,22.0,3850817.0,0.57,,2318593651988.0,40097.0
25858,male,France,2006,55-74 years,Silent,1875.0,5745824.0,32.63,,2318593651988.0,40097.0
25859,male,France,2006,75+ years,Silent,1272.0,1873693.0,67.89,,2318593651988.0,40097.0
25860,male,France,2007,15-24 years,Millenials,397.0,3998872.0,9.93,,2657213249384.0,45682.0
25861,male,France,2007,25-34 years,Generation X,843.0,3926679.0,21.47,,2657213249384.0,45682.0
25862,male,France,2007,35-54 years,Boomers,3072.0,8475997.0,36.24,,2657213249384.0,45682.0
25863,male,France,2007,5-14 years,Generation Z,16.0,3864992.0,0.41,,2657213249384.0,45682.0
25864,male,France,2007,55-74 years,Silent,1776.0,5859657.0,30.31,,2657213249384.0,45682.0
25865,male,France,2007,75+ years,Silent,1315.0,1932659.0,68.04,,2657213249384.0,45682.0
25866,male,France,2008,15-24 years,Millenials,422.0,3971604.0,10.63,,2918382891460.0,49901.0
25867,male,France,2008,25-34 years,Generation X,843.0,3876451.0,21.75,,2918382891460.0,49901.0
25868,male,France,2008,35-54 years,Boomers,3036.0,8513565.0,35.66,,2918382891460.0,49901.0
25869,male,France,2008,5-14 years,Generation Z,20.0,3893417.0,0.51,,2918382891460.0,49901.0
25870,male,France,2008,55-74 years,Silent,1952.0,5974431.0,32.67,,2918382891460.0,49901.0
25871,male,France,2008,75+ years,Silent,1346.0,1985275.0,67.8,,2918382891460.0,49901.0
25872,male,France,2009,15-24 years,Millenials,404.0,3953357.0,10.22,,2690222283968.0,45775.0
25873,male,France,2009,25-34 years,Generation X,827.0,3838456.0,21.55,,2690222283968.0,45775.0
25874,male,France,2009,35-54 years,Boomers,3124.0,8526689.0,36.64,,2690222283968.0,45775.0
25875,male,France,2009,5-14 years,Generation Z,26.0,3922145.0,0.66,,2690222283968.0,45775.0
25876,male,France,2009,55-74 years,Silent,2033.0,6081994.0,33.43,,2690222283968.0,45775.0
25877,male,France,2009,75+ years,Silent,1351.0,2035007.0,66.39,,2690222283968.0,45775.0
25878,male,France,2010,15-24 years,Millenials,385.0,3937209.0,9.78,881.0,2642609548930.0,44747.0
25879,male,France,2010,25-34 years,Generation X,805.0,3829316.0,21.02,881.0,2642609548930.0,44747.0
25880,male,France,2010,35-54 years,Generation X,3118.0,8518205.0,36.6,881.0,2642609548930.0,44747.0
25881,male,France,2010,5-14 years,Generation Z,23.0,3947453.0,0.58,881.0,2642609548930.0,44747.0
25882,male,France,2010,55-74 years,Silent,1956.0,6187723.0,31.61,881.0,2642609548930.0,44747.0
25883,male,France,2010,75+ years,Silent,1354.0,2081818.0,65.04,881.0,2642609548930.0,44747.0
25884,male,France,2011,15-24 years,Millenials,367.0,3914976.0,9.37,884.0,2861408170265.0,48217.0
25885,male,France,2011,25-34 years,Millenials,778.0,3844358.0,20.24,884.0,2861408170265.0,48217.0
25886,male,France,2011,35-54 years,Generation X,3151.0,8492211.0,37.1,884.0,2861408170265.0,48217.0
25887,male,France,2011,5-14 years,Generation Z,23.0,3969371.0,0.58,884.0,2861408170265.0,48217.0
25888,male,France,2011,55-74 years,Boomers,2048.0,6298402.0,32.52,884.0,2861408170265.0,48217.0
25889,male,France,2011,75+ years,Silent,1423.0,2127014.0,66.9,884.0,2861408170265.0,48217.0
25890,male,France,2012,15-24 years,Millenials,359.0,3900107.0,9.2,886.0,2683825225093.0,45002.0
25891,male,France,2012,25-34 years,Millenials,688.0,3856840.0,17.84,886.0,2683825225093.0,45002.0
25892,male,France,2012,35-54 years,Generation X,2903.0,8465545.0,34.29,886.0,2683825225093.0,45002.0
25893,male,France,2012,5-14 years,Generation Z,22.0,3995444.0,0.55,886.0,2683825225093.0,45002.0
25894,male,France,2012,55-74 years,Boomers,1939.0,6408537.0,30.26,886.0,2683825225093.0,45002.0
25895,male,France,2012,75+ years,Silent,1415.0,2168819.0,65.24,886.0,2683825225093.0,45002.0
25896,male,France,2013,15-24 years,Millenials,310.0,3849077.0,8.05,887.0,2811077725704.0,46922.0
25897,male,France,2013,25-34 years,Millenials,700.0,3873724.0,18.07,887.0,2811077725704.0,46922.0
25898,male,France,2013,35-54 years,Generation X,2852.0,8444516.0,33.77,887.0,2811077725704.0,46922.0
25899,male,France,2013,5-14 years,Generation Z,18.0,4032157.0,0.45,887.0,2811077725704.0,46922.0
25900,male,France,2013,55-74 years,Boomers,2003.0,6526578.0,30.69,887.0,2811077725704.0,46922.0
25901,male,France,2013,75+ years,Silent,1342.0,2201053.0,60.97,887.0,2811077725704.0,46922.0
25902,male,France,2014,15-24 years,Millenials,282.0,3841223.0,7.34,888.0,2852165760630.0,47318.0
25903,male,France,2014,25-34 years,Millenials,680.0,3877350.0,17.54,888.0,2852165760630.0,47318.0
25904,male,France,2014,35-54 years,Generation X,2536.0,8426009.0,30.1,888.0,2852165760630.0,47318.0
25905,male,France,2014,5-14 years,Generation Z,14.0,4069116.0,0.34,888.0,2852165760630.0,47318.0
25906,male,France,2014,55-74 years,Boomers,1825.0,6655516.0,27.42,888.0,2852165760630.0,47318.0
25907,male,France,2014,75+ years,Silent,1324.0,2243922.0,59.0,888.0,2852165760630.0,47318.0
25908,male,France,2015,15-24 years,,,,,,,
25909,male,France,2015,25-34 years,,,,,,,
25910,male,France,2015,35-54 years,,,,,,,
25911,male,France,2015,5-14 years,,,,,,,
25912,male,France,2015,55-74 years,,,,,,,
25913,male,France,2015,75+ years,,,,,,,
25914,male,France,2016,15-24 years,,,,,,,
25915,male,France,2016,25-34 years,,,,,,,
25916,male,France,2016,35-54 years,,,,,,,
25917,male,France,2016,5-14 years,,,,,,,
25918,male,France,2016,55-74 years,,,,,,,
25919,male,France,2016,75+ years,,,,,,,
26112,male,Germany,1985,15-24 years,,,,,,,
26113,male,Germany,1985,25-34 years,,,,,,,
26114,male,Germany,1985,35-54 years,,,,,,,
26115,male,Germany,1985,5-14 years,,,,,,,
26116,male,Germany,1985,55-74 years,,,,,,,
26117,male,Germany,1985,75+ years,,,,,,,
26118,male,Germany,1986,15-24 years,,,,,,,
26119,male,Germany,1986,25-34 years,,,,,,,
26120,male,Germany,1986,35-54 years,,,,,,,
26121,male,Germany,1986,5-14 years,,,,,,,
26122,male,Germany,1986,55-74 years,,,,,,,
26123,male,Germany,1986,75+ years,,,,,,,
26124,male,Germany,1987,15-24 years,,,,,,,
26125,male,Germany,1987,25-34 years,,,,,,,
26126,male,Germany,1987,35-54 years,,,,,,,
26127,male,Germany,1987,5-14 years,,,,,,,
26128,male,Germany,1987,55-74 years,,,,,,,
26129,male,Germany,1987,75+ years,,,,,,,
26130,male,Germany,1988,15-24 years,,,,,,,
26131,male,Germany,1988,25-34 years,,,,,,,
26132,male,Germany,1988,35-54 years,,,,,,,
26133,male,Germany,1988,5-14 years,,,,,,,
26134,male,Germany,1988,55-74 years,,,,,,,
26135,male,Germany,1988,75+ years,,,,,,,
26136,male,Germany,1989,15-24 years,,,,,,,
26137,male,Germany,1989,25-34 years,,,,,,,
26138,male,Germany,1989,35-54 years,,,,,,,
26139,male,Germany,1989,5-14 years,,,,,,,
26140,male,Germany,1989,55-74 years,,,,,,,
26141,male,Germany,1989,75+ years,,,,,,,
26142,male,Germany,1990,15-24 years,Generation X,800.0,5565400.0,14.37,801.0,1764967948917.0,23546.0
26143,male,Germany,1990,25-34 years,Boomers,1488.0,6721200.0,22.14,801.0,1764967948917.0,23546.0
26144,male,Germany,1990,35-54 years,Silent,3302.0,11127100.0,29.68,801.0,1764967948917.0,23546.0
26145,male,Germany,1990,5-14 years,Generation X,22.0,4290400.0,0.51,801.0,1764967948917.0,23546.0
26146,male,Germany,1990,55-74 years,G.I. Generation,2406.0,6593100.0,36.49,801.0,1764967948917.0,23546.0
26147,male,Germany,1990,75+ years,G.I. Generation,1516.0,1717700.0,88.26,801.0,1764967948917.0,23546.0
26148,male,Germany,1991,15-24 years,Generation X,775.0,5374900.0,14.42,,1861873895109.0,24662.0
26149,male,Germany,1991,25-34 years,Boomers,1523.0,6923800.0,22.0,,1861873895109.0,24662.0
26150,male,Germany,1991,35-54 years,Boomers,3427.0,11178200.0,30.66,,1861873895109.0,24662.0
26151,male,Germany,1991,5-14 years,Millenials,27.0,4374100.0,0.62,,1861873895109.0,24662.0
26152,male,Germany,1991,55-74 years,Silent,2445.0,6843000.0,35.73,,1861873895109.0,24662.0
26153,male,Germany,1991,75+ years,G.I. Generation,1459.0,1660100.0,87.89,,1861873895109.0,24662.0
26154,male,Germany,1992,15-24 years,Generation X,674.0,5203300.0,12.95,,2123130870382.0,27888.0
26155,male,Germany,1992,25-34 years,Boomers,1576.0,7109900.0,22.17,,2123130870382.0,27888.0
26156,male,Germany,1992,35-54 years,Boomers,3250.0,11253500.0,28.88,,2123130870382.0,27888.0
26157,male,Germany,1992,5-14 years,Millenials,26.0,4466700.0,0.58,,2123130870382.0,27888.0
26158,male,Germany,1992,55-74 years,Silent,2405.0,7149100.0,33.64,,2123130870382.0,27888.0
26159,male,Germany,1992,75+ years,G.I. Generation,1395.0,1587600.0,87.87,,2123130870382.0,27888.0
26160,male,Germany,1993,15-24 years,Generation X,632.0,5047700.0,12.52,,2068555542411.0,26937.0
26161,male,Germany,1993,25-34 years,Boomers,1467.0,7256700.0,20.22,,2068555542411.0,26937.0
26162,male,Germany,1993,35-54 years,Boomers,3033.0,11313100.0,26.81,,2068555542411.0,26937.0
26163,male,Germany,1993,5-14 years,Millenials,47.0,4564700.0,1.03,,2068555542411.0,26937.0
26164,male,Germany,1993,55-74 years,Silent,2485.0,7481800.0,33.21,,2068555542411.0,26937.0
26165,male,Germany,1993,75+ years,G.I. Generation,1296.0,1519500.0,85.29,,2068555542411.0,26937.0
